cell_id	sample_id	blinded_cohort	seurat_cluster	n_counts	n_features	percent_mito
cell_01498	sample_05	cohort_beta	1	3260.0	1423	6.349693251533742
cell_01499	sample_05	cohort_beta	3	5564.0	2088	15.2588066139468
cell_01500	sample_05	cohort_beta	7	10592.0	3095	5.126510574018127
cell_01501	sample_05	cohort_beta	0	12486.0	3354	5.606279032516418
cell_01502	sample_05	cohort_beta	3	1752.0	746	12.442922374429223
cell_01503	sample_05	cohort_beta	6	1218.0	689	19.868637110016422
cell_01504	sample_05	cohort_beta	0	14846.0	3206	4.283982217432305
cell_01505	sample_05	cohort_beta	2	10798.0	2951	3.8710872383774775
cell_01506	sample_05	cohort_beta	1	2846.0	1348	5.0597329585383
cell_01507	sample_05	cohort_beta	0	9711.0	2861	5.076717124909895
cell_01508	sample_05	cohort_beta	2	8717.0	2541	2.879430996902604
cell_01509	sample_05	cohort_beta	2	8870.0	2742	5.963923337091319
cell_01510	sample_05	cohort_beta	5	3211.0	1023	20.49205854873871
cell_01511	sample_05	cohort_beta	0	8976.0	2709	4.612299465240642
cell_01512	sample_05	cohort_beta	6	903.0	570	7.530454042081949
cell_01513	sample_05	cohort_beta	1	6132.0	1905	3.8649706457925634
cell_01514	sample_05	cohort_beta	1	8954.0	2393	2.7138708956890776
cell_01515	sample_05	cohort_beta	0	10157.0	2989	4.420596632864035
cell_01516	sample_05	cohort_beta	4	2648.0	1238	3.625377643504532
cell_01517	sample_05	cohort_beta	5	16192.0	3552	5.669466403162056
cell_01518	sample_05	cohort_beta	1	10266.0	2611	3.4677576466004285
cell_01519	sample_05	cohort_beta	6	883.0	488	18.68629671574179
cell_01520	sample_05	cohort_beta	2	10979.0	2973	4.699881592130431
cell_01521	sample_05	cohort_beta	2	8880.0	2764	2.894144144144144
cell_01522	sample_05	cohort_beta	7	3350.0	1621	16.149253731343283
cell_01523	sample_05	cohort_beta	4	5170.0	1879	5.18375241779497
cell_01524	sample_05	cohort_beta	7	14219.0	4085	5.211336943526268
cell_01525	sample_05	cohort_beta	1	5234.0	1928	5.789071455865495
cell_01526	sample_05	cohort_beta	1	10941.0	3144	4.378027602595741
cell_01527	sample_05	cohort_beta	6	1694.0	676	17.001180637544273
cell_01528	sample_05	cohort_beta	2	1837.0	926	7.022318998366902
cell_01529	sample_05	cohort_beta	2	5181.0	1864	8.222350897510132
cell_01530	sample_05	cohort_beta	5	12472.0	3168	2.613855035279025
cell_01531	sample_05	cohort_beta	7	11488.0	3524	4.404596100278551
cell_01532	sample_05	cohort_beta	2	9822.0	2683	4.38810832824272
cell_01533	sample_05	cohort_beta	2	10638.0	3115	5.1325437112239145
cell_01534	sample_05	cohort_beta	0	8473.0	2440	4.4730319839490145
cell_01535	sample_05	cohort_beta	5	15588.0	4140	4.907621247113164
cell_01536	sample_05	cohort_beta	6	1079.0	543	14.735866543095458
cell_01537	sample_05	cohort_beta	1	6761.0	2308	3.091258689542967
cell_01538	sample_05	cohort_beta	0	1950.0	1095	19.641025641025642
cell_01539	sample_05	cohort_beta	3	1142.0	706	14.886164623467602
cell_01540	sample_05	cohort_beta	1	3095.0	1237	7.399030694668821
cell_01541	sample_05	cohort_beta	1	6868.0	2122	4.105998835177636
cell_01542	sample_05	cohort_beta	2	1408.0	786	3.5511363636363638
cell_01543	sample_05	cohort_beta	1	7576.0	2346	4.461457233368532
cell_01544	sample_05	cohort_beta	6	998.0	660	4.709418837675351
cell_01545	sample_05	cohort_beta	2	7461.0	2595	2.4527543224768795
cell_01546	sample_05	cohort_beta	4	9172.0	2381	3.052769297863062
cell_01547	sample_05	cohort_beta	3	1333.0	878	3.6009002250562636
cell_01548	sample_05	cohort_beta	1	10999.0	2894	5.691426493317574
cell_01549	sample_05	cohort_beta	0	5759.0	1953	6.355270012154889
cell_01550	sample_05	cohort_beta	1	6218.0	2206	4.1653264715342555
cell_01551	sample_05	cohort_beta	4	3790.0	1517	5.672823218997362
cell_01552	sample_05	cohort_beta	0	2212.0	1033	20.88607594936709
cell_01553	sample_05	cohort_beta	7	11846.0	3802	5.360459226743204
cell_01554	sample_05	cohort_beta	2	10080.0	2900	4.404761904761905
cell_01555	sample_05	cohort_beta	0	8720.0	2696	4.873853211009174
cell_01556	sample_05	cohort_beta	1	8526.0	2348	4.093361482524044
cell_01557	sample_05	cohort_beta	7	13205.0	3740	4.869367663763726
cell_01558	sample_05	cohort_beta	7	5226.0	1860	5.415231534634519
cell_01559	sample_05	cohort_beta	6	1070.0	586	16.728971962616825
cell_01560	sample_05	cohort_beta	7	6707.0	2497	4.726405248248098
cell_01561	sample_05	cohort_beta	1	7756.0	2370	4.26766374419804
cell_01562	sample_05	cohort_beta	7	3661.0	1607	6.036602021305654
cell_01563	sample_05	cohort_beta	7	9963.0	2979	3.9646692763223927
cell_01564	sample_05	cohort_beta	2	7792.0	2325	2.9517453798767965
cell_01565	sample_05	cohort_beta	6	2824.0	1240	16.855524079320112
cell_01566	sample_05	cohort_beta	2	7661.0	2488	5.80864116956011
cell_01567	sample_05	cohort_beta	3	8224.0	2698	3.477626459143969
cell_01568	sample_05	cohort_beta	3	11260.0	3077	3.4458259325044405
cell_01569	sample_05	cohort_beta	6	2089.0	1012	15.749162278602203
cell_01570	sample_05	cohort_beta	0	4487.0	1796	3.9670158234900823
cell_01571	sample_05	cohort_beta	0	9405.0	2869	5.295055821371611
cell_01572	sample_05	cohort_beta	3	2426.0	1263	12.819455894476505
cell_01573	sample_05	cohort_beta	1	7791.0	2316	4.466692337312283
cell_01574	sample_05	cohort_beta	1	5786.0	1926	5.23677843069478
cell_01575	sample_05	cohort_beta	1	2509.0	1014	10.920685532084494
cell_01576	sample_05	cohort_beta	2	7550.0	2583	6.357615894039735
cell_01577	sample_05	cohort_beta	3	4675.0	1733	5.433155080213903
cell_01578	sample_05	cohort_beta	1	6219.0	1926	4.036018652516482
cell_01579	sample_05	cohort_beta	2	7175.0	2116	5.547038327526133
cell_01580	sample_05	cohort_beta	2	3909.0	1583	8.621130723970325
cell_01581	sample_05	cohort_beta	2	11604.0	2877	3.317821440882454
cell_01582	sample_05	cohort_beta	6	974.0	528	21.971252566735114
cell_01583	sample_05	cohort_beta	7	6139.0	2661	6.141065320084705
cell_01584	sample_05	cohort_beta	1	8018.0	2625	3.4173110501371915
cell_01585	sample_05	cohort_beta	0	9569.0	2935	3.406834569965514
cell_01586	sample_05	cohort_beta	1	3947.0	1666	4.003040283759818
cell_01587	sample_05	cohort_beta	5	2371.0	995	18.557570645297343
cell_01588	sample_05	cohort_beta	2	13761.0	3717	3.5898553884165394
cell_01589	sample_05	cohort_beta	2	2125.0	997	8.282352941176471
cell_01590	sample_05	cohort_beta	6	1109.0	538	16.321009918845807
cell_01591	sample_05	cohort_beta	3	1463.0	738	8.885850991114149
cell_01592	sample_05	cohort_beta	1	6104.0	1979	3.391218872870249
cell_01593	sample_05	cohort_beta	2	9318.0	2781	3.34835801674179
cell_01594	sample_05	cohort_beta	3	7968.0	2751	3.576807228915663
cell_01595	sample_05	cohort_beta	1	9025.0	2359	3.7229916897506925
cell_01596	sample_05	cohort_beta	0	12454.0	3385	3.7176810663240722
cell_01597	sample_05	cohort_beta	2	10420.0	2996	4.932821497120921
cell_01598	sample_05	cohort_beta	2	8917.0	2748	3.241000336436021
cell_01599	sample_05	cohort_beta	0	10079.0	3073	6.03234447861891
cell_01600	sample_05	cohort_beta	1	9121.0	2651	4.429338888279794
cell_01601	sample_05	cohort_beta	1	5487.0	1965	8.456351375979589
cell_01602	sample_05	cohort_beta	6	1098.0	525	16.57559198542805
cell_01603	sample_05	cohort_beta	2	2293.0	1027	11.338857392062799
cell_01604	sample_05	cohort_beta	0	2652.0	1290	16.779788838612365
cell_01605	sample_05	cohort_beta	6	1977.0	932	12.08902377339403
cell_01606	sample_05	cohort_beta	0	3920.0	1618	11.428571428571429
cell_01607	sample_05	cohort_beta	6	1462.0	791	6.155950752393981
cell_01608	sample_05	cohort_beta	0	2688.0	1106	18.377976190476193
cell_01609	sample_05	cohort_beta	0	8347.0	2448	3.414400383371271
cell_01610	sample_05	cohort_beta	6	1413.0	781	7.360226468506724
cell_01611	sample_05	cohort_beta	0	4135.0	1535	19.443772672309553
cell_01612	sample_05	cohort_beta	5	9195.0	2709	4.817835780315389
cell_01613	sample_05	cohort_beta	7	7866.0	3033	6.801423849478769
cell_01614	sample_05	cohort_beta	5	14822.0	3348	4.257185265146404
cell_01615	sample_05	cohort_beta	0	2901.0	1265	18.924508790072387
cell_01616	sample_05	cohort_beta	0	11940.0	2993	4.606365159128979
cell_01617	sample_05	cohort_beta	3	2739.0	1377	7.411464037970063
cell_01618	sample_05	cohort_beta	6	2556.0	1158	23.591549295774648
cell_01619	sample_05	cohort_beta	0	11631.0	3132	4.814719284670278
cell_01620	sample_05	cohort_beta	0	2501.0	1154	17.67293082766893
cell_01621	sample_05	cohort_beta	3	6240.0	2108	4.423076923076923
cell_01622	sample_05	cohort_beta	2	10103.0	2449	4.5827971889537755
cell_01623	sample_05	cohort_beta	2	12891.0	3149	4.196726398262354
cell_01624	sample_05	cohort_beta	0	7515.0	2506	4.337990685296075
cell_01625	sample_05	cohort_beta	7	5231.0	1948	9.806920282928694
cell_01626	sample_05	cohort_beta	7	4417.0	1610	2.4903780846728547
cell_01627	sample_05	cohort_beta	1	7603.0	2554	4.4719189793502565
cell_01628	sample_05	cohort_beta	0	7196.0	2289	5.767092829349639
cell_01629	sample_05	cohort_beta	7	10252.0	2925	7.59851736246586
cell_01630	sample_05	cohort_beta	3	4170.0	1662	3.4532374100719423
cell_01631	sample_05	cohort_beta	0	11519.0	2955	3.6114246028301067
cell_01632	sample_05	cohort_beta	1	7034.0	2289	3.923798692067103
cell_01633	sample_05	cohort_beta	2	6298.0	2247	3.8742457923150204
cell_01634	sample_05	cohort_beta	1	7749.0	2154	3.535940121305975
cell_01635	sample_05	cohort_beta	1	4541.0	1862	3.7216472142699843
cell_01636	sample_05	cohort_beta	0	10532.0	2686	4.500569692366122
cell_01637	sample_05	cohort_beta	5	8386.0	2631	4.793703792034343
cell_01638	sample_05	cohort_beta	1	3192.0	1045	12.5
cell_01639	sample_05	cohort_beta	0	1503.0	752	24.21823020625416
cell_01640	sample_05	cohort_beta	2	8180.0	2729	3.9364303178484104
cell_01641	sample_05	cohort_beta	3	7568.0	2454	3.369450317124736
cell_01642	sample_05	cohort_beta	1	6513.0	2050	6.202978658068478
cell_01643	sample_05	cohort_beta	6	1472.0	797	13.043478260869565
cell_01644	sample_05	cohort_beta	1	5275.0	2068	7.165876777251184
cell_01645	sample_05	cohort_beta	0	2570.0	1079	18.482490272373543
cell_01646	sample_05	cohort_beta	7	10775.0	3142	5.225058004640371
cell_01647	sample_05	cohort_beta	0	8355.0	2646	4.236983842010772
cell_01648	sample_05	cohort_beta	0	10593.0	2709	4.030963844047957
cell_01649	sample_05	cohort_beta	1	5932.0	1974	4.517869184086312
cell_01650	sample_05	cohort_beta	2	12782.0	3341	3.4892818025348147
cell_01651	sample_05	cohort_beta	6	1040.0	633	1.6346153846153848
cell_01652	sample_05	cohort_beta	0	2111.0	922	23.06963524396021
cell_01653	sample_05	cohort_beta	5	13593.0	3499	6.260575296108291
cell_01654	sample_05	cohort_beta	6	1737.0	818	18.65284974093264
cell_01655	sample_05	cohort_beta	4	5642.0	1983	2.321871676710386
cell_01656	sample_05	cohort_beta	2	10438.0	2549	2.8357922973749763
cell_01657	sample_05	cohort_beta	2	8134.0	2466	3.417752643225965
cell_01658	sample_05	cohort_beta	1	2537.0	1288	2.8774142688214424
cell_01659	sample_05	cohort_beta	6	1434.0	710	7.461645746164574
cell_01660	sample_05	cohort_beta	1	7213.0	2256	4.380978788298904
cell_01661	sample_05	cohort_beta	6	948.0	646	14.345991561181433
cell_01662	sample_05	cohort_beta	4	5118.0	1847	2.5205158264947247
cell_01663	sample_05	cohort_beta	1	1835.0	986	7.302452316076294
cell_01664	sample_05	cohort_beta	0	10414.0	2899	3.3992702131745727
cell_01665	sample_05	cohort_beta	1	8146.0	2331	3.0198870611342987
cell_01666	sample_05	cohort_beta	2	9187.0	2619	5.017960161097203
cell_01667	sample_05	cohort_beta	7	3676.0	1693	14.853101196953212
cell_01668	sample_05	cohort_beta	0	3149.0	1528	9.780882819942839
cell_01669	sample_05	cohort_beta	2	9365.0	2619	3.374265883609183
cell_01670	sample_05	cohort_beta	5	2788.0	1253	21.126255380200863
cell_01671	sample_05	cohort_beta	1	7561.0	2502	5.250628223779923
cell_01672	sample_05	cohort_beta	2	8584.0	2675	3.7861136999068035
cell_01673	sample_05	cohort_beta	3	12662.0	3368	3.0879797820249566
cell_01674	sample_05	cohort_beta	0	6338.0	2272	5.254023351214894
cell_01675	sample_05	cohort_beta	4	1980.0	901	3.2323232323232323
cell_01676	sample_05	cohort_beta	0	13228.0	3451	3.1070456607196855
cell_01677	sample_05	cohort_beta	0	8973.0	2935	4.569263345592332
cell_01678	sample_05	cohort_beta	2	7410.0	2307	4.2645074224021595
cell_01679	sample_05	cohort_beta	2	4044.0	1782	11.449060336300693
cell_01680	sample_05	cohort_beta	0	8389.0	2676	6.413160090594827
cell_01681	sample_05	cohort_beta	6	2093.0	957	20.735785953177256
cell_01682	sample_05	cohort_beta	3	4521.0	1730	4.644990046449901
cell_01683	sample_05	cohort_beta	3	9550.0	3123	6.596858638743456
cell_01684	sample_05	cohort_beta	0	2213.0	1127	16.629010393131498
cell_01685	sample_05	cohort_beta	3	8830.0	2853	2.366930917327293
cell_01686	sample_05	cohort_beta	1	7048.0	2129	5.490919409761634
cell_01687	sample_05	cohort_beta	6	2220.0	950	20.63063063063063
cell_01688	sample_05	cohort_beta	4	3290.0	1324	2.9483282674772036
cell_01689	sample_05	cohort_beta	0	2056.0	1029	14.056420233463035
cell_01690	sample_05	cohort_beta	1	3200.0	1408	7.375
cell_01691	sample_05	cohort_beta	1	6912.0	2036	3.877314814814815
cell_01692	sample_05	cohort_beta	6	953.0	546	20.461699895068204
cell_01693	sample_05	cohort_beta	1	10295.0	2804	4.2739193783389995
cell_01694	sample_05	cohort_beta	0	3653.0	1736	15.192992061319464
cell_01695	sample_05	cohort_beta	0	5591.0	2086	2.1284206760865674
cell_01696	sample_05	cohort_beta	3	7286.0	2280	4.776283283008509
cell_01697	sample_05	cohort_beta	4	3220.0	1315	2.981366459627329
cell_01698	sample_05	cohort_beta	2	7644.0	2503	4.8403976975405545
cell_01699	sample_05	cohort_beta	1	3693.0	1540	5.415651232060656
cell_01700	sample_05	cohort_beta	4	4754.0	1679	4.228018510727808
cell_01701	sample_05	cohort_beta	6	922.0	503	8.351409978308027
cell_01702	sample_05	cohort_beta	0	8628.0	2506	5.157626332869727
cell_01703	sample_05	cohort_beta	5	13152.0	3404	4.660888077858881
cell_01704	sample_05	cohort_beta	6	829.0	546	1.4475271411338964
cell_01705	sample_05	cohort_beta	2	6475.0	2199	3.7220077220077217
cell_01706	sample_05	cohort_beta	2	6709.0	2189	4.0542554777165
cell_01707	sample_05	cohort_beta	0	7893.0	2509	3.661472190548588
cell_01708	sample_05	cohort_beta	2	8324.0	2609	3.820278712157617
cell_01709	sample_05	cohort_beta	1	5915.0	2076	6.728655959425191
cell_01710	sample_05	cohort_beta	0	12255.0	3726	4.022847817217462
cell_01711	sample_05	cohort_beta	1	6812.0	2308	2.3341162654139755
cell_01712	sample_05	cohort_beta	1	7347.0	2273	4.641350210970464
cell_01713	sample_05	cohort_beta	1	4700.0	1921	6.212765957446809
cell_01714	sample_05	cohort_beta	2	7642.0	2532	4.213556660560063
cell_01715	sample_05	cohort_beta	1	5768.0	2038	5.825242718446602
cell_01716	sample_05	cohort_beta	0	2854.0	1380	8.199018920812893
cell_01717	sample_05	cohort_beta	3	7668.0	2040	3.781950965049557
cell_01718	sample_05	cohort_beta	1	7225.0	2353	4.8719723183391
cell_01719	sample_05	cohort_beta	5	11204.0	3354	6.372724027133167
cell_01720	sample_05	cohort_beta	1	4845.0	1638	4.6646026831785345
cell_01721	sample_05	cohort_beta	6	2434.0	1040	18.898931799506986
cell_01722	sample_05	cohort_beta	0	5914.0	2393	8.014879945891105
cell_01723	sample_05	cohort_beta	5	13278.0	2960	3.328814580509113
cell_01724	sample_05	cohort_beta	1	4666.0	1682	5.3364766395199315
cell_01725	sample_05	cohort_beta	6	910.0	478	16.263736263736263
cell_01726	sample_05	cohort_beta	6	1511.0	801	15.221707478491064
cell_01727	sample_05	cohort_beta	3	9388.0	2699	3.6855560289731573
cell_01728	sample_05	cohort_beta	2	2403.0	1083	10.694964627548897
cell_01729	sample_05	cohort_beta	2	3497.0	1495	7.034601086645696
cell_01730	sample_05	cohort_beta	3	1449.0	780	11.11111111111111
cell_01731	sample_05	cohort_beta	2	1574.0	909	12.325285895806863
cell_01732	sample_05	cohort_beta	1	5135.0	1964	4.849074975657254
cell_01733	sample_05	cohort_beta	1	5284.0	1989	4.1256623769871315
cell_01734	sample_05	cohort_beta	0	2936.0	1315	15.769754768392371
cell_01735	sample_05	cohort_beta	2	7053.0	2312	3.7147313200056717
cell_01736	sample_05	cohort_beta	5	3453.0	1448	13.958876339415003
cell_01737	sample_05	cohort_beta	6	561.0	440	1.06951871657754
cell_01738	sample_05	cohort_beta	0	8653.0	2866	4.657344273662313
cell_01739	sample_05	cohort_beta	2	11727.0	2846	4.903214803445041
cell_01740	sample_05	cohort_beta	1	7489.0	2261	3.6720523434370413
cell_01741	sample_05	cohort_beta	6	1272.0	687	16.352201257861633
cell_01742	sample_05	cohort_beta	3	952.0	596	8.823529411764707
cell_01743	sample_05	cohort_beta	0	15533.0	3946	5.15676302066568
cell_01744	sample_05	cohort_beta	7	10494.0	3185	4.421574232894987
cell_01745	sample_05	cohort_beta	3	7294.0	2738	4.085549766931725
cell_01746	sample_05	cohort_beta	2	9785.0	2756	3.239652529381707
cell_01747	sample_05	cohort_beta	3	1163.0	594	23.215821152192607
cell_01748	sample_05	cohort_beta	0	1980.0	1174	8.83838383838384
cell_01749	sample_05	cohort_beta	2	4667.0	2045	6.020998500107135
cell_01750	sample_05	cohort_beta	0	9937.0	2905	3.1900976149743383
cell_01751	sample_05	cohort_beta	0	3021.0	1360	9.897384971863621
cell_01752	sample_05	cohort_beta	0	7352.0	2308	5.114254624591948
cell_01753	sample_05	cohort_beta	0	16222.0	3694	4.093206756256935
cell_01754	sample_05	cohort_beta	2	9421.0	2479	3.2799065916569363
cell_01755	sample_05	cohort_beta	2	2908.0	1347	13.823933975240715
cell_01756	sample_05	cohort_beta	2	5692.0	2137	6.043569922698524
cell_01757	sample_05	cohort_beta	0	9347.0	2686	4.825077564994116
cell_01758	sample_05	cohort_beta	4	2516.0	1299	4.372019077901431
cell_01759	sample_05	cohort_beta	0	6508.0	2275	4.471419791026429
cell_01760	sample_05	cohort_beta	2	1980.0	961	8.88888888888889
cell_01761	sample_05	cohort_beta	3	16330.0	3052	3.545621555419473
cell_01762	sample_05	cohort_beta	0	9921.0	2772	4.2334442092531
cell_01763	sample_05	cohort_beta	4	3315.0	1462	5.580693815987934
cell_01764	sample_05	cohort_beta	2	7157.0	2359	4.401285454799497
cell_01765	sample_05	cohort_beta	4	5309.0	1784	3.710679977396873
cell_01766	sample_05	cohort_beta	0	11031.0	3329	5.2216480826760945
cell_01767	sample_05	cohort_beta	6	733.0	500	1.227830832196453
cell_01768	sample_05	cohort_beta	0	15244.0	3792	4.27709262660719
cell_01769	sample_05	cohort_beta	0	2170.0	942	16.267281105990783
cell_01770	sample_05	cohort_beta	1	4628.0	1652	5.920484010371651
cell_01771	sample_05	cohort_beta	2	8830.0	2791	4.190260475651189
cell_01772	sample_05	cohort_beta	7	8487.0	2614	5.643926004477437
cell_01773	sample_05	cohort_beta	4	5682.0	2049	3.695881731784583
cell_01774	sample_05	cohort_beta	6	511.0	325	16.634050880626223
cell_01775	sample_05	cohort_beta	2	8417.0	2545	5.203754306760128
cell_01776	sample_05	cohort_beta	4	5794.0	2155	2.9340697273041076
cell_01777	sample_05	cohort_beta	1	3723.0	1354	6.392694063926941
cell_01778	sample_05	cohort_beta	2	8912.0	2777	4.477109515260323
cell_01779	sample_05	cohort_beta	1	8766.0	2666	3.3424595026237736
cell_01780	sample_05	cohort_beta	2	4362.0	1770	6.2815222375057305
cell_01781	sample_05	cohort_beta	7	11348.0	3474	5.948184702150159
cell_01782	sample_05	cohort_beta	7	2954.0	1455	10.934326337169939
cell_01783	sample_05	cohort_beta	0	1009.0	575	10.703666997026758
cell_01784	sample_05	cohort_beta	4	3516.0	1406	3.4129692832764507
cell_01785	sample_05	cohort_beta	1	4484.0	1704	2.8768956289027656
cell_01786	sample_05	cohort_beta	2	9001.0	2730	4.166203755138318
cell_01787	sample_05	cohort_beta	0	10538.0	3224	3.188460808502562
cell_01788	sample_05	cohort_beta	1	4327.0	1542	4.460365149064017
cell_01789	sample_05	cohort_beta	0	3724.0	1644	16.004296455424274
cell_01790	sample_05	cohort_beta	0	10509.0	2825	4.662670092301837
cell_01791	sample_05	cohort_beta	0	6643.0	2235	5.6751467710371815
cell_01792	sample_05	cohort_beta	2	7643.0	2358	2.9831218108072743
cell_01793	sample_05	cohort_beta	0	3003.0	1199	18.24841824841825
cell_01794	sample_05	cohort_beta	1	8367.0	2205	3.5735628062626987
cell_01795	sample_05	cohort_beta	5	18790.0	4046	13.863757317722191
cell_01796	sample_05	cohort_beta	6	1580.0	765	23.60759493670886
cell_01797	sample_05	cohort_beta	1	8973.0	2522	3.555109773765742
cell_01798	sample_05	cohort_beta	6	1791.0	888	22.780569514237854
cell_01799	sample_05	cohort_beta	2	8912.0	2513	3.6018850987432676
cell_01800	sample_05	cohort_beta	1	3294.0	1383	5.67698846387371
cell_01801	sample_05	cohort_beta	1	3640.0	1585	5.247252747252747
cell_01802	sample_05	cohort_beta	1	9859.0	2608	5.456942894816919
cell_01803	sample_05	cohort_beta	0	17327.0	3795	4.299647948288798
cell_01804	sample_05	cohort_beta	1	10133.0	2560	4.7172604361985595
cell_01805	sample_05	cohort_beta	1	8739.0	2513	5.046343975283213
cell_01806	sample_05	cohort_beta	0	12803.0	3124	3.6632039365773648
cell_01807	sample_05	cohort_beta	0	9886.0	3031	3.1559781509204936
cell_01808	sample_05	cohort_beta	6	1194.0	685	19.262981574539364
cell_01809	sample_05	cohort_beta	0	8195.0	2613	5.454545454545454
cell_01810	sample_05	cohort_beta	3	6019.0	2206	7.791992025253365
cell_01811	sample_05	cohort_beta	1	10264.0	2852	4.8031956352299305
cell_01812	sample_05	cohort_beta	7	11171.0	3553	5.639602542297019
cell_01813	sample_05	cohort_beta	3	1039.0	625	8.180943214629451
cell_01814	sample_05	cohort_beta	2	12000.0	3400	3.975
cell_01815	sample_05	cohort_beta	1	6230.0	2025	4.141252006420546
cell_01816	sample_05	cohort_beta	0	2241.0	1132	11.289602855867917
cell_01817	sample_05	cohort_beta	6	1682.0	813	19.738406658739596
cell_01818	sample_05	cohort_beta	1	6394.0	2313	5.2862058179543325
cell_01819	sample_05	cohort_beta	1	8218.0	2330	4.088586030664395
cell_01820	sample_05	cohort_beta	1	5777.0	1886	4.898736368357278
cell_01821	sample_05	cohort_beta	1	5922.0	1982	4.930766632894292
cell_01822	sample_05	cohort_beta	2	2909.0	1350	10.897215537985563
cell_01823	sample_05	cohort_beta	0	3275.0	1279	17.099236641221374
cell_01824	sample_05	cohort_beta	0	3020.0	1341	16.357615894039736
cell_01825	sample_05	cohort_beta	2	7347.0	2330	4.301075268817205
cell_01826	sample_05	cohort_beta	2	6368.0	2156	3.800251256281407
cell_01827	sample_05	cohort_beta	0	1628.0	929	7.309582309582309
cell_01828	sample_05	cohort_beta	5	5239.0	1617	14.086657759114335
cell_01829	sample_05	cohort_beta	2	10177.0	2616	3.154171170285939
cell_01830	sample_05	cohort_beta	7	12490.0	3653	4.65972778222578
cell_01831	sample_05	cohort_beta	3	10179.0	3090	6.670596325768739
cell_01832	sample_05	cohort_beta	1	6025.0	2071	4.348547717842323
cell_01833	sample_05	cohort_beta	6	1575.0	749	20.0
cell_01834	sample_05	cohort_beta	3	13155.0	3185	2.5009502090459903
cell_01835	sample_05	cohort_beta	6	1440.0	708	15.0
cell_01836	sample_05	cohort_beta	4	4230.0	1697	5.41371158392435
cell_01837	sample_05	cohort_beta	0	4042.0	1730	8.535378525482434
cell_01838	sample_05	cohort_beta	0	15883.0	4134	4.47018825158975
cell_01839	sample_05	cohort_beta	1	4592.0	1703	5.139372822299651
cell_01840	sample_05	cohort_beta	3	7370.0	2334	8.358208955223882
cell_01841	sample_05	cohort_beta	5	9301.0	2715	3.7952908289431244
cell_01842	sample_05	cohort_beta	1	5320.0	1995	5.0
cell_01843	sample_05	cohort_beta	0	11116.0	3491	3.625404821878374
cell_01844	sample_05	cohort_beta	1	3035.0	1245	4.975288303130148
cell_01845	sample_05	cohort_beta	3	4409.0	1772	8.86822408709458
cell_01846	sample_05	cohort_beta	2	11039.0	3180	5.679862306368331
cell_01847	sample_05	cohort_beta	5	14525.0	3587	4.846815834767642
cell_01848	sample_05	cohort_beta	3	7552.0	2315	3.058792372881356
cell_01849	sample_05	cohort_beta	6	2776.0	1286	11.743515850144092
cell_01850	sample_05	cohort_beta	0	8672.0	2712	5.292896678966789
cell_01851	sample_05	cohort_beta	5	3253.0	1293	13.433753458346143
cell_01852	sample_05	cohort_beta	3	10912.0	3007	3.9864369501466275
cell_01853	sample_05	cohort_beta	2	8410.0	2749	4.494649227110583
cell_01854	sample_05	cohort_beta	1	4184.0	1761	4.75621414913958
cell_01855	sample_05	cohort_beta	3	3276.0	1321	4.548229548229548
cell_01856	sample_05	cohort_beta	2	5284.0	1878	10.844057532172597
cell_01857	sample_05	cohort_beta	2	7553.0	2484	3.7336157818085534
cell_01858	sample_05	cohort_beta	2	8210.0	2469	3.361753958587089
cell_01859	sample_05	cohort_beta	6	1331.0	697	19.158527422990232
cell_01860	sample_05	cohort_beta	2	6740.0	1908	6.261127596439168
cell_01861	sample_05	cohort_beta	4	1472.0	669	7.8125
cell_01862	sample_05	cohort_beta	1	9322.0	2719	4.988199957090753
cell_01863	sample_05	cohort_beta	0	5648.0	1979	6.905099150141643
cell_01864	sample_05	cohort_beta	5	4620.0	1919	16.233766233766232
cell_01865	sample_05	cohort_beta	2	9969.0	2814	3.9522519811415386
cell_01866	sample_05	cohort_beta	0	2634.0	1168	11.161731207289293
cell_01867	sample_05	cohort_beta	2	9152.0	2789	4.611013986013987
cell_01868	sample_05	cohort_beta	1	1967.0	906	16.929334011184544
cell_01869	sample_05	cohort_beta	6	2679.0	1243	11.98208286674132
cell_01870	sample_05	cohort_beta	5	8285.0	2729	6.976463488231745
cell_01871	sample_05	cohort_beta	1	2467.0	1200	1.175516822051074
cell_01872	sample_05	cohort_beta	6	1241.0	601	23.448831587429492
cell_01873	sample_05	cohort_beta	2	7785.0	2439	3.5966602440590876
cell_01874	sample_05	cohort_beta	1	8585.0	2531	4.344787419918463
cell_01875	sample_05	cohort_beta	0	6968.0	2420	3.415614236509759
cell_01876	sample_05	cohort_beta	7	8995.0	3111	3.9355197331851026
cell_01877	sample_05	cohort_beta	0	7480.0	2536	4.157754010695188
cell_01878	sample_05	cohort_beta	5	10538.0	3021	4.7447333459859555
cell_01879	sample_05	cohort_beta	0	15629.0	3808	4.574828843815983
cell_01880	sample_05	cohort_beta	0	6921.0	2306	4.580262967779223
cell_01881	sample_05	cohort_beta	2	3154.0	1238	11.667723525681675
cell_01882	sample_05	cohort_beta	0	11659.0	3079	4.014066386482545
cell_01883	sample_05	cohort_beta	5	13802.0	3611	4.897840892624258
cell_01884	sample_05	cohort_beta	0	7941.0	2390	3.072660873945347
cell_01885	sample_05	cohort_beta	0	10135.0	2851	4.301924025653675
